,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
0,1,TRUE,49.737630,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
1,2,TRUE,3.062233,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
2,3,TRUE,0.965057,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
3,4,TRUE,1.997208,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
4,5,TRUE,157.811200,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
5,6,false,3.761719,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
6,7,TRUE,2.762665,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
7,8,TRUE,17.309600,PDA,AQ,0,P36544,14,PDA2018,200201210022002,1
8,9,TRUE,6.374939,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
9,10,TRUE,11.766600,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
10,11,TRUE,5.458984,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
11,12,TRUE,11.749690,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
12,13,TRUE,4.859802,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
13,14,TRUE,25.081050,PDA,AQ,0,P36544,14,PDA2018,200201210022002,0
14,15,TRUE,4.443665,PDA,AQ,0,P36544,14,PDA2018,200201210022002,2
